,store_id,product_id,date,unit
30597,75,231,2017-01-17,2
30598,75,200,2017-01-17,-1
30599,75,29,2017-01-17,2
30600,75,261,2017-01-17,1
30602,75,49,2017-01-17,1
30603,75,173,2017-01-17,1
30604,75,180,2017-01-17,1
30605,75,78,2017-01-17,1
30606,75,306,2017-01-17,1
30607,75,322,2017-01-17,1
30608,75,262,2017-01-17,1
30609,75,321,2017-01-17,2
30610,75,12,2017-01-17,-1
30611,75,2,2017-01-17,3
30612,75,84,2017-01-17,1
30616,90,46,2017-01-17,1
30617,90,45,2017-01-17,1
30618,90,245,2017-01-17,3
30619,90,227,2017-01-17,3
30620,90,120,2017-01-17,1
30621,90,75,2017-01-17,2
30622,90,279,2017-01-17,2
30623,90,268,2017-01-17,1
30624,90,20,2017-01-17,1
30625,90,137,2017-01-17,1
30626,90,2,2017-01-17,1
30627,90,84,2017-01-17,1
30628,90,179,2017-01-17,1
30630,15,101,2017-01-18,1
30631,15,144,2017-01-18,1
30632,15,246,2017-01-18,1
30633,15,211,2017-01-18,1
30634,15,29,2017-01-18,3
30635,15,173,2017-01-18,2
30636,15,56,2017-01-18,2
30637,15,209,2017-01-18,1
30638,15,322,2017-01-18,1
30639,15,117,2017-01-18,1
30640,15,321,2017-01-18,1
30641,15,155,2017-01-18,1
30642,15,109,2017-01-18,1
30643,15,2,2017-01-18,3
30644,30,45,2017-01-18,1
30645,30,151,2017-01-18,1
30646,30,245,2017-01-18,1
30647,30,48,2017-01-18,1
30648,30,203,2017-01-18,4
30649,30,239,2017-01-18,1
30650,30,227,2017-01-18,1
30651,30,7,2017-01-18,1
30652,30,221,2017-01-18,1
30653,30,115,2017-01-18,-2
30654,30,250,2017-01-18,3
30655,30,86,2017-01-18,2
30656,30,141,2017-01-18,1
30657,30,209,2017-01-18,-1
30658,30,99,2017-01-18,1
30659,30,283,2017-01-18,1
30660,30,82,2017-01-18,1
30661,30,234,2017-01-18,3
30662,30,2,2017-01-18,2
30663,30,308,2017-01-18,1
30664,45,43,2017-01-18,1
30665,45,265,2017-01-18,1
30666,45,65,2017-01-18,1
30667,45,69,2017-01-18,1
30668,45,104,2017-01-18,1
30669,45,23,2017-01-18,1
30670,45,235,2017-01-18,1
30671,45,106,2017-01-18,1
30672,45,268,2017-01-18,1
30673,45,2,2017-01-18,5
30674,45,1,2017-01-18,1
30676,60,297,2017-01-18,2
30677,60,276,2017-01-18,1
30678,60,317,2017-01-18,2
30679,60,6,2017-01-18,1
30680,60,89,2017-01-18,2
30681,60,22,2017-01-18,1
30682,60,227,2017-01-18,1
30683,60,163,2017-01-18,2
30684,60,175,2017-01-18,1
30685,60,283,2017-01-18,1
30686,60,215,2017-01-18,1
30687,60,228,2017-01-18,1
30688,60,2,2017-01-18,1
30689,60,63,2017-01-18,1
30690,60,181,2017-01-18,2
30691,60,189,2017-01-18,1
30692,60,183,2017-01-18,1
30694,75,231,2017-01-18,1
30695,75,287,2017-01-18,1
30696,75,29,2017-01-18,2
30697,75,89,2017-01-18,1
30698,75,17,2017-01-18,1
30699,75,227,2017-01-18,1
30700,75,56,2017-01-18,1
30701,75,262,2017-01-18,1
30702,75,20,2017-01-18,1
30703,75,196,2017-01-18,1
30704,90,252,2017-01-18,1
30705,90,45,2017-01-18,1
30706,90,113,2017-01-18,1
30707,90,200,2017-01-18,1
30708,90,173,2017-01-18,1
30709,90,229,2017-01-18,1
30710,90,5,2017-01-18,0
30711,90,74,2017-01-18,1
30712,90,2,2017-01-18,1
30714,15,148,2017-01-19,1
30715,15,29,2017-01-19,2
30716,15,173,2017-01-19,1
30717,15,235,2017-01-19,1
30718,15,136,2017-01-19,2
30719,15,2,2017-01-19,2
30720,15,125,2017-01-19,1
30722,30,231,2017-01-19,1
30723,30,76,2017-01-19,3
30724,30,29,2017-01-19,1
30725,30,217,2017-01-19,1
30726,30,310,2017-01-19,-1
30727,30,62,2017-01-19,1
30728,30,37,2017-01-19,1
30729,30,24,2017-01-19,2
30730,30,95,2017-01-19,1
30731,30,163,2017-01-19,1
30732,30,83,2017-01-19,1
30733,30,141,2017-01-19,1
30734,30,106,2017-01-19,1
30735,30,2,2017-01-19,9
30736,30,39,2017-01-19,1
30737,45,162,2017-01-19,1
30738,45,211,2017-01-19,1
30739,45,103,2017-01-19,1
30740,45,29,2017-01-19,1
30741,45,217,2017-01-19,2
30742,45,23,2017-01-19,1
30743,45,188,2017-01-19,-1
30744,45,218,2017-01-19,1
30745,45,234,2017-01-19,1
30746,45,155,2017-01-19,1
30747,45,2,2017-01-19,1
30749,60,131,2017-01-19,1
30750,60,21,2017-01-19,1
30751,60,150,2017-01-19,1
30752,60,5,2017-01-19,1
30753,60,283,2017-01-19,1
30754,60,215,2017-01-19,1
30755,60,121,2017-01-19,1
30756,60,262,2017-01-19,1
30757,60,130,2017-01-19,1
30758,60,79,2017-01-19,0
30759,75,249,2017-01-19,1
30760,75,72,2017-01-19,1
30761,75,129,2017-01-19,1
30762,75,118,2017-01-19,1
30763,75,267,2017-01-19,1
30764,75,53,2017-01-19,1
30766,90,45,2017-01-19,1
30767,90,100,2017-01-19,1
30768,90,320,2017-01-19,1
30769,90,181,2017-01-19,1
30771,15,199,2017-01-20,1
30772,15,29,2017-01-20,2
30773,15,173,2017-01-20,2
30774,15,119,2017-01-20,1
30775,15,183,2017-01-20,1
30776,30,307,2017-01-20,1
30777,30,231,2017-01-20,1
30778,30,21,2017-01-20,1
30779,30,239,2017-01-20,1
30780,30,258,2017-01-20,1
30781,30,13,2017-01-20,1
30782,30,217,2017-01-20,2
30783,30,256,2017-01-20,1
30784,30,230,2017-01-20,2
30785,30,209,2017-01-20,1
30786,30,2,2017-01-20,3
30787,30,159,2017-01-20,1
30789,45,231,2017-01-20,1
30790,45,97,2017-01-20,1
30791,45,120,2017-01-20,-1
30792,45,95,2017-01-20,1
30793,45,40,2017-01-20,1
30794,45,281,2017-01-20,1
30795,45,2,2017-01-20,1
30797,60,48,2017-01-20,1
30798,60,193,2017-01-20,1
30799,60,106,2017-01-20,1
30800,60,2,2017-01-20,1
30801,60,84,2017-01-20,1
30802,60,164,2017-01-20,2
30803,75,46,2017-01-20,3
30804,75,51,2017-01-20,1
30805,75,45,2017-01-20,1
30806,75,55,2017-01-20,1
30807,75,203,2017-01-20,2
30808,75,50,2017-01-20,1
30809,75,97,2017-01-20,1
30811,75,136,2017-01-20,1
30812,75,264,2017-01-20,1
30813,75,2,2017-01-20,1
30814,90,291,2017-01-20,1
30815,90,174,2017-01-20,1
30816,90,163,2017-01-20,3
30817,90,30,2017-01-20,1
30818,15,45,2017-01-21,2
30819,15,15,2017-01-21,1
30820,15,198,2017-01-21,-1
30821,15,246,2017-01-21,1
30822,15,29,2017-01-21,3
30823,15,212,2017-01-21,6
30824,15,24,2017-01-21,1
30825,15,163,2017-01-21,1
30826,15,115,2017-01-21,2
30827,15,132,2017-01-21,1
30828,15,155,2017-01-21,1
30829,15,111,2017-01-21,2
30830,30,252,2017-01-21,2
30831,30,199,2017-01-21,1
30832,30,29,2017-01-21,1
30833,30,150,2017-01-21,1
30834,30,69,2017-01-21,1
30835,30,221,2017-01-21,1
30836,30,215,2017-01-21,1
30837,30,253,2017-01-21,1
30838,30,2,2017-01-21,3
30839,30,181,2017-01-21,2
30840,45,29,2017-01-21,1
30841,45,95,2017-01-21,1
30842,45,106,2017-01-21,1
30843,45,155,2017-01-21,1
30844,45,190,2017-01-21,1
30845,45,2,2017-01-21,1
30846,45,181,2017-01-21,2
30847,45,145,2017-01-21,1
30848,60,160,2017-01-21,1
30849,60,21,2017-01-21,1
30850,60,106,2017-01-21,1
30851,60,63,2017-01-21,1
30852,75,46,2017-01-21,1
30853,75,51,2017-01-21,-1
30854,75,45,2017-01-21,2
30855,75,103,2017-01-21,1
30856,75,193,2017-01-21,1
30857,75,13,2017-01-21,1
30858,75,49,2017-01-21,1
30859,75,41,2017-01-21,1
30860,75,227,2017-01-21,1
30861,75,268,2017-01-21,1
30862,75,155,2017-01-21,1
30863,75,2,2017-01-21,1
30864,75,316,2017-01-21,1
30865,75,179,2017-01-21,1
30867,90,42,2017-01-21,1
30868,90,124,2017-01-21,1
30869,90,29,2017-01-21,1
30870,90,265,2017-01-21,1
30871,90,188,2017-01-21,1
30872,90,106,2017-01-21,1
30873,15,232,2017-01-22,1
30874,15,252,2017-01-22,1
30875,15,231,2017-01-22,1
30876,15,144,2017-01-22,1
30877,15,160,2017-01-22,1
30878,15,203,2017-01-22,1
30879,15,29,2017-01-22,2
30880,15,6,2017-01-22,1
30881,15,303,2017-01-22,1
30882,15,221,2017-01-22,1
30883,15,117,2017-01-22,1
30884,15,2,2017-01-22,1
30886,30,252,2017-01-22,2
30887,30,317,2017-01-22,1
30888,30,144,2017-01-22,1
30889,30,21,2017-01-22,1
30890,30,107,2017-01-22,1
30891,30,150,2017-01-22,1
30892,30,261,2017-01-22,1
30893,30,91,2017-01-22,1
30894,30,57,2017-01-22,1
30895,30,240,2017-01-22,2
30896,30,86,2017-01-22,1
30897,30,214,2017-01-22,1
30898,30,171,2017-01-22,1
30900,45,97,2017-01-22,1
30901,45,11,2017-01-22,1
30902,45,197,2017-01-22,1
30903,45,2,2017-01-22,2
30906,60,249,2017-01-22,1
30907,60,72,2017-01-22,1
30908,60,239,2017-01-22,1
30909,60,157,2017-01-22,1
30910,60,175,2017-01-22,1
30911,60,86,2017-01-22,2
30912,75,28,2017-01-22,1
30913,75,188,2017-01-22,1
30914,90,69,2017-01-22,1
30915,90,166,2017-01-22,2
30916,90,56,2017-01-22,2
30917,90,130,2017-01-22,1
30918,90,226,2017-01-22,1
30921,15,112,2017-01-23,1
30922,15,29,2017-01-23,1
30923,15,89,2017-01-23,1
30924,15,90,2017-01-23,-2
30925,15,303,2017-01-23,1
30926,15,157,2017-01-23,1
30927,15,250,2017-01-23,1
30928,15,320,2017-01-23,1
30929,15,123,2017-01-23,1
30930,15,234,2017-01-23,1
30931,15,2,2017-01-23,2
30933,30,252,2017-01-23,1
30934,30,21,2017-01-23,1
30935,30,211,2017-01-23,1
30936,30,29,2017-01-23,1
30938,30,41,2017-01-23,1
30939,30,310,2017-01-23,1
30940,30,86,2017-01-23,2
30941,30,283,2017-01-23,1
30942,30,82,2017-01-23,1
30943,30,234,2017-01-23,4
30944,30,281,2017-01-23,1
30945,30,2,2017-01-23,2
30946,30,216,2017-01-23,1
30947,30,181,2017-01-23,1
30948,30,164,2017-01-23,1
30949,45,4,2017-01-23,1
30950,45,144,2017-01-23,1
30951,45,21,2017-01-23,1
30952,45,72,2017-01-23,1
30953,45,95,2017-01-23,1
30954,45,221,2017-01-23,1
30955,45,201,2017-01-23,1
30956,45,121,2017-01-23,1
30957,45,123,2017-01-23,1
30958,45,2,2017-01-23,1
30960,60,26,2017-01-23,1
30961,60,144,2017-01-23,1
30962,60,29,2017-01-23,1
30963,60,129,2017-01-23,1
30964,60,90,2017-01-23,1
30965,60,164,2017-01-23,1
30966,75,55,2017-01-23,1
30967,75,199,2017-01-23,1
30968,75,29,2017-01-23,1
30969,75,49,2017-01-23,1
30970,75,175,2017-01-23,1
30971,75,309,2017-01-23,1
30972,75,238,2017-01-23,1
30973,75,2,2017-01-23,3
30974,90,43,2017-01-23,1
30975,90,160,2017-01-23,1
30976,90,124,2017-01-23,1
30977,90,49,2017-01-23,1
30978,90,163,2017-01-23,5
30979,90,140,2017-01-23,1
30980,90,79,2017-01-23,1
30981,90,74,2017-01-23,1
30982,90,2,2017-01-23,1
30984,15,66,2017-01-24,1
30985,15,203,2017-01-24,1
30986,15,246,2017-01-24,1
30987,15,124,2017-01-24,1
30988,15,29,2017-01-24,5
30989,15,193,2017-01-24,1
30990,15,31,2017-01-24,1
30991,15,71,2017-01-24,1
30992,15,217,2017-01-24,1
30993,15,41,2017-01-24,1
30994,15,173,2017-01-24,2
30995,15,271,2017-01-24,1
30996,15,75,2017-01-24,1
30997,15,161,2017-01-24,1
30998,15,34,2017-01-24,1
30999,15,234,2017-01-24,1
31000,15,2,2017-01-24,2
31001,15,1,2017-01-24,1
31002,15,154,2017-01-24,1
31003,30,176,2017-01-24,1
31004,30,297,2017-01-24,2
31005,30,252,2017-01-24,1
31006,30,4,2017-01-24,1
31007,30,45,2017-01-24,1
31008,30,288,2017-01-24,2
31009,30,203,2017-01-24,3
31010,30,259,2017-01-24,1
31011,30,29,2017-01-24,1
31012,30,129,2017-01-24,1
31013,30,217,2017-01-24,1
31014,30,212,2017-01-24,4
31015,30,24,2017-01-24,1
31016,30,95,2017-01-24,2
31017,30,75,2017-01-24,1
31018,30,163,2017-01-24,2
31019,30,115,2017-01-24,1
31020,30,250,2017-01-24,1
31021,30,248,2017-01-24,1
31022,30,283,2017-01-24,3
31023,30,121,2017-01-24,2
31024,30,106,2017-01-24,1
31025,30,105,2017-01-24,1
31026,30,309,2017-01-24,1
31027,30,234,2017-01-24,2
31028,30,226,2017-01-24,1
31029,30,2,2017-01-24,3
31030,30,316,2017-01-24,1
31031,30,35,2017-01-24,1
31032,30,36,2017-01-24,1
31034,45,45,2017-01-24,1
31035,45,192,2017-01-24,1
31036,45,288,2017-01-24,1
31037,45,146,2017-01-24,1
31038,45,29,2017-01-24,1
31039,45,150,2017-01-24,1
31040,45,97,2017-01-24,1
31041,45,52,2017-01-24,1
31042,45,22,2017-01-24,1
31043,45,24,2017-01-24,1
31044,45,165,2017-01-24,1
31045,45,95,2017-01-24,2
31046,45,175,2017-01-24,1
31047,45,306,2017-01-24,1
31048,45,86,2017-01-24,2
31049,45,132,2017-01-24,2
31050,45,5,2017-01-24,1
31051,45,123,2017-01-24,1
31052,45,262,2017-01-24,1
31053,45,234,2017-01-24,1
31054,45,25,2017-01-24,1
31055,45,109,2017-01-24,1
31056,45,281,2017-01-24,1
31057,45,154,2017-01-24,1
31058,45,181,2017-01-24,1
31059,45,241,2017-01-24,1
31060,45,33,2017-01-24,-1
31062,60,307,2017-01-24,1
31063,60,160,2017-01-24,1
31064,60,72,2017-01-24,1
31065,60,217,2017-01-24,1
31066,60,173,2017-01-24,1
31067,60,75,2017-01-24,1
31068,60,40,2017-01-24,-1
31069,60,163,2017-01-24,1
31070,60,175,2017-01-24,1
31071,60,106,2017-01-24,1
31073,75,45,2017-01-24,1
31074,75,288,2017-01-24,1
31075,75,211,2017-01-24,1
31076,75,200,2017-01-24,1
31077,75,150,2017-01-24,1
31078,75,261,2017-01-24,1
31079,75,217,2017-01-24,1
31080,75,143,2017-01-24,2
31081,75,90,2017-01-24,2
31082,75,163,2017-01-24,1
31083,75,7,2017-01-24,1
31084,75,115,2017-01-24,1
31085,75,188,2017-01-24,2
31086,75,86,2017-01-24,1
31087,75,105,2017-01-24,1
31088,75,321,2017-01-24,1
31089,75,281,2017-01-24,1
31090,75,2,2017-01-24,1
31091,75,302,2017-01-24,1
31093,90,101,2017-01-24,1
31094,90,307,2017-01-24,1
31095,90,288,2017-01-24,2
31096,90,317,2017-01-24,1
31097,90,163,2017-01-24,3
31098,90,7,2017-01-24,1
31099,90,132,2017-01-24,1
31100,90,63,2017-01-24,1
31105,15,245,2017-01-25,1
31106,15,259,2017-01-25,1
31107,15,29,2017-01-25,2
31108,15,17,2017-01-25,1
31109,15,173,2017-01-25,1
31110,15,102,2017-01-25,1
31111,15,163,2017-01-25,1
31112,15,83,2017-01-25,1
31113,15,23,2017-01-25,1
31114,15,86,2017-01-25,2
31115,15,161,2017-01-25,1
31116,15,322,2017-01-25,1
31117,15,117,2017-01-25,1
31118,15,70,2017-01-25,1
31119,15,204,2017-01-25,1
31120,15,2,2017-01-25,5
31121,15,39,2017-01-25,1
31122,30,176,2017-01-25,1
31123,30,252,2017-01-25,1
31124,30,45,2017-01-25,1
31125,30,231,2017-01-25,1
31126,30,135,2017-01-25,2
31127,30,29,2017-01-25,2
31129,30,166,2017-01-25,2
31130,30,194,2017-01-25,1
31131,30,120,2017-01-25,2
31132,30,230,2017-01-25,1
31133,30,141,2017-01-25,1
31134,30,201,2017-01-25,1
31135,30,117,2017-01-25,1
31136,30,79,2017-01-25,1
31137,30,234,2017-01-25,2
31138,30,20,2017-01-25,1
31139,30,2,2017-01-25,2
31140,30,308,2017-01-25,1
31143,45,307,2017-01-25,-1
31144,45,66,2017-01-25,1
31145,45,29,2017-01-25,1
31146,45,193,2017-01-25,1
31147,45,62,2017-01-25,1
31148,45,163,2017-01-25,1
31149,45,83,2017-01-25,1
31150,45,141,2017-01-25,1
31151,45,248,2017-01-25,3
31152,45,283,2017-01-25,1
31153,45,243,2017-01-25,1
31154,45,218,2017-01-25,1
31155,45,70,2017-01-25,1
31156,45,262,2017-01-25,1
31157,45,105,2017-01-25,1
31158,45,309,2017-01-25,1
31159,45,281,2017-01-25,1
31160,45,125,2017-01-25,1
31161,45,273,2017-01-25,1
31162,60,276,2017-01-25,2
31163,60,317,2017-01-25,1
31164,60,61,2017-01-25,1
31165,60,72,2017-01-25,1
31166,60,29,2017-01-25,1
31167,60,97,2017-01-25,1
31168,60,41,2017-01-25,1
31169,60,163,2017-01-25,2
31170,60,280,2017-01-25,1
31171,60,218,2017-01-25,1
31172,60,2,2017-01-25,2
31173,60,181,2017-01-25,1
31174,75,46,2017-01-25,1
31175,75,131,2017-01-25,1
31176,75,45,2017-01-25,2
31177,75,173,2017-01-25,2
31178,75,175,2017-01-25,2
31179,75,214,2017-01-25,1
31180,75,155,2017-01-25,1
31181,75,12,2017-01-25,1
31182,75,182,2017-01-25,2
31183,75,68,2017-01-25,1
31184,75,164,2017-01-25,1
31185,90,45,2017-01-25,1
31186,90,211,2017-01-25,1
31187,90,61,2017-01-25,1
31188,90,150,2017-01-25,1
31189,90,163,2017-01-25,6
31190,90,86,2017-01-25,1
31191,90,210,2017-01-25,1
31192,90,155,2017-01-25,1
31193,90,12,2017-01-25,1
31195,15,176,2017-01-26,1
31196,15,192,2017-01-26,1
31197,15,29,2017-01-26,1
31198,15,49,2017-01-26,1
31199,15,86,2017-01-26,1
31200,15,2,2017-01-26,1
31201,15,302,2017-01-26,2
31202,15,125,2017-01-26,1
31203,30,291,2017-01-26,1
31204,30,252,2017-01-26,1
31205,30,45,2017-01-26,2
31206,30,29,2017-01-26,2
31207,30,31,2017-01-26,-1
31208,30,64,2017-01-26,1
31209,30,95,2017-01-26,1
31210,30,40,2017-01-26,1
31211,30,163,2017-01-26,2
31212,30,74,2017-01-26,1
31213,30,216,2017-01-26,1
31215,30,39,2017-01-26,1
31217,45,29,2017-01-26,1
31218,45,49,2017-01-26,1
31219,45,173,2017-01-26,-1
31220,45,23,2017-01-26,2
31221,45,235,2017-01-26,1
31222,45,248,2017-01-26,2
31223,45,309,2017-01-26,1
31224,45,238,2017-01-26,1
31225,45,2,2017-01-26,1
31227,60,21,2017-01-26,2
31228,60,218,2017-01-26,1
31229,60,117,2017-01-26,1
31230,60,53,2017-01-26,1
31231,75,101,2017-01-26,1
31232,75,55,2017-01-26,1
31233,75,146,2017-01-26,1
31234,75,91,2017-01-26,1
31235,75,104,2017-01-26,1
31236,75,320,2017-01-26,2
31237,75,228,2017-01-26,1
31238,75,2,2017-01-26,7
31239,90,131,2017-01-26,1
31240,90,259,2017-01-26,1
31241,90,217,2017-01-26,1
31242,90,106,2017-01-26,1
31243,90,281,2017-01-26,1
31244,15,245,2017-01-27,2
31245,15,246,2017-01-27,1
31246,15,29,2017-01-27,1
31247,15,102,2017-01-27,1
31248,15,169,2017-01-27,1
31249,15,132,2017-01-27,1
31250,15,38,2017-01-27,1
31251,15,117,2017-01-27,2
31252,15,262,2017-01-27,2
31253,15,189,2017-01-27,1
31254,30,45,2017-01-27,1
31255,30,288,2017-01-27,1
31256,30,305,2017-01-27,1
31257,30,195,2017-01-27,-1
31258,30,143,2017-01-27,1
31260,30,64,2017-01-27,1
31261,30,95,2017-01-27,1
31262,30,163,2017-01-27,1
31263,30,7,2017-01-27,1
31264,30,175,2017-01-27,1
31265,30,222,2017-01-27,1
31266,30,262,2017-01-27,1
31267,30,79,2017-01-27,1
31268,30,234,2017-01-27,2
31269,30,2,2017-01-27,4
31270,30,293,2017-01-27,1
31271,30,241,2017-01-27,1
31272,30,179,2017-01-27,1
31273,45,252,2017-01-27,1
31274,45,13,2017-01-27,1
31275,45,17,2017-01-27,1
31276,45,7,2017-01-27,1
31277,45,5,2017-01-27,1
31278,45,234,2017-01-27,1
31279,45,2,2017-01-27,1
31280,60,163,2017-01-27,2
31281,60,11,2017-01-27,1
31282,60,281,2017-01-27,1
31283,60,2,2017-01-27,1
31284,75,305,2017-01-27,1
31286,75,300,2017-01-27,1
31287,75,188,2017-01-27,-1
31288,75,117,2017-01-27,1
31289,75,262,2017-01-27,1
31290,75,309,2017-01-27,1
31291,75,63,2017-01-27,1
31293,90,176,2017-01-27,1
31294,90,102,2017-01-27,1
31295,90,56,2017-01-27,2
31296,90,30,2017-01-27,1
31298,15,103,2017-01-28,1
31299,15,217,2017-01-28,1
31300,15,90,2017-01-28,2
31301,15,272,2017-01-28,1
31302,15,2,2017-01-28,1
31303,15,108,2017-01-28,1
31304,30,307,2017-01-28,1
31305,30,43,2017-01-28,1
31306,30,199,2017-01-28,1
31307,30,146,2017-01-28,1
31308,30,147,2017-01-28,1
31309,30,24,2017-01-28,1
31310,30,208,2017-01-28,1
31311,30,95,2017-01-28,1
31312,30,283,2017-01-28,1
31313,30,82,2017-01-28,1
31314,30,226,2017-01-28,1
31315,30,2,2017-01-28,8
31316,30,189,2017-01-28,1
31318,45,15,2017-01-28,1
31319,45,287,2017-01-28,1
31320,45,60,2017-01-28,1
31321,45,95,2017-01-28,1
31322,45,7,2017-01-28,-1
31323,45,272,2017-01-28,1
31324,45,241,2017-01-28,1
31325,45,284,2017-01-28,1
31326,45,39,2017-01-28,1
31328,60,42,2017-01-28,1
31329,60,97,2017-01-28,1
31331,60,121,2017-01-28,1
31332,75,252,2017-01-28,1
31333,75,41,2017-01-28,1
31334,75,196,2017-01-28,1
31335,75,2,2017-01-28,3
31336,90,252,2017-01-28,1
31337,90,129,2017-01-28,0
31338,90,75,2017-01-28,1
31339,90,138,2017-01-28,1
31340,90,7,2017-01-28,1
31341,90,86,2017-01-28,2
31342,90,283,2017-01-28,1
31343,90,183,2017-01-28,1
31344,15,4,2017-01-29,0
31345,15,29,2017-01-29,1
31346,15,212,2017-01-29,3
31347,15,250,2017-01-29,2
31348,15,262,2017-01-29,1
31349,15,309,2017-01-29,1
31350,15,2,2017-01-29,1
31351,30,176,2017-01-29,2
31352,30,252,2017-01-29,2
31353,30,249,2017-01-29,1
31354,30,29,2017-01-29,2
31355,30,97,2017-01-29,1
31357,30,41,2017-01-29,1
31358,30,120,2017-01-29,1
31359,30,24,2017-01-29,1
31360,30,40,2017-01-29,1
31361,30,163,2017-01-29,1
31362,30,83,2017-01-29,1
31363,30,56,2017-01-29,1
31364,30,23,2017-01-29,1
31365,30,86,2017-01-29,1
31366,30,121,2017-01-29,1
31367,30,322,2017-01-29,1
31368,30,321,2017-01-29,1
31369,30,228,2017-01-29,1
31370,30,2,2017-01-29,3
31371,30,181,2017-01-29,1
31372,30,36,2017-01-29,1
31374,45,45,2017-01-29,1
31375,45,288,2017-01-29,1
31376,45,97,2017-01-29,2
31377,45,17,2017-01-29,1
31378,45,22,2017-01-29,1
31379,45,221,2017-01-29,1
31380,45,306,2017-01-29,1
31381,45,117,2017-01-29,1
31382,45,272,2017-01-29,1
31383,45,2,2017-01-29,1
31384,45,302,2017-01-29,1
31385,60,112,2017-01-29,1
31386,60,56,2017-01-29,1
31387,60,262,2017-01-29,1
31388,60,164,2017-01-29,1
31389,60,179,2017-01-29,1
31390,75,55,2017-01-29,1
31391,75,29,2017-01-29,1
31392,75,41,2017-01-29,1
31393,75,163,2017-01-29,1
31394,75,7,2017-01-29,1
31395,75,188,2017-01-29,1
31396,75,181,2017-01-29,2
31397,90,45,2017-01-29,2
31398,90,48,2017-01-29,2
31399,90,211,2017-01-29,2
31400,90,103,2017-01-29,1
31401,90,83,2017-01-29,1
31402,90,30,2017-01-29,1
31403,90,188,2017-01-29,1
31405,15,299,2017-01-30,1
31406,15,144,2017-01-30,1
31407,15,42,2017-01-30,1
31408,15,135,2017-01-30,1
31409,15,29,2017-01-30,2
31410,15,98,2017-01-30,1
31411,15,165,2017-01-30,2
31412,15,117,2017-01-30,1
31413,15,70,2017-01-30,1
31414,15,228,2017-01-30,1
31415,15,168,2017-01-30,2
31416,15,53,2017-01-30,2
31418,30,192,2017-01-30,1
31419,30,42,2017-01-30,1
31420,30,160,2017-01-30,1
31421,30,151,2017-01-30,1
31422,30,203,2017-01-30,1
31423,30,29,2017-01-30,1
31424,30,187,2017-01-30,1
31425,30,173,2017-01-30,1
31426,30,80,2017-01-30,1
31427,30,163,2017-01-30,2
31428,30,56,2017-01-30,1
31429,30,320,2017-01-30,1
31430,30,34,2017-01-30,1
31431,30,322,2017-01-30,2
31432,30,117,2017-01-30,1
31433,30,79,2017-01-30,1
31434,30,234,2017-01-30,2
31435,30,228,2017-01-30,2
31436,30,168,2017-01-30,1
31437,45,4,2017-01-30,1
31438,45,299,2017-01-30,1
31439,45,29,2017-01-30,1
31440,45,261,2017-01-30,1
31441,45,251,2017-01-30,1
31442,45,173,2017-01-30,2
31443,45,212,2017-01-30,4
31444,45,86,2017-01-30,1
31445,45,88,2017-01-30,1
31446,45,228,2017-01-30,2
31448,60,46,2017-01-30,1
31449,60,287,2017-01-30,1
31450,60,150,2017-01-30,1
31451,60,175,2017-01-30,1
31452,60,132,2017-01-30,1
31453,60,20,2017-01-30,1
31454,60,84,2017-01-30,1
31455,60,168,2017-01-30,1
31456,75,46,2017-01-30,1
31457,75,45,2017-01-30,1
31458,75,89,2017-01-30,1
31459,75,7,2017-01-30,1
31460,75,86,2017-01-30,2
31461,75,321,2017-01-30,1
31462,75,12,2017-01-30,1
31463,75,189,2017-01-30,1
31464,75,273,2017-01-30,1
31465,90,176,2017-01-30,1
31466,90,252,2017-01-30,1
31467,90,249,2017-01-30,1
31468,90,217,2017-01-30,1
31469,90,18,2017-01-30,1
31470,90,163,2017-01-30,1
31471,90,12,2017-01-30,1
31472,90,36,2017-01-30,1
31474,15,252,2017-01-31,1
31475,15,198,2017-01-31,1
31476,15,246,2017-01-31,1
31477,15,112,2017-01-31,1
31478,15,107,2017-01-31,1
31479,15,29,2017-01-31,4
31480,15,97,2017-01-31,2
31481,15,120,2017-01-31,2
31482,15,115,2017-01-31,1
31483,15,86,2017-01-31,1
31484,15,132,2017-01-31,1
31485,15,235,2017-01-31,1
31486,15,242,2017-01-31,1
31487,15,117,2017-01-31,1
31488,15,109,2017-01-31,1
31489,15,2,2017-01-31,1
31490,15,216,2017-01-31,2
31492,30,176,2017-01-31,1
31493,30,46,2017-01-31,1
31494,30,43,2017-01-31,3
31495,30,231,2017-01-31,3
31496,30,160,2017-01-31,1
31497,30,66,2017-01-31,1
31498,30,29,2017-01-31,2
31499,30,71,2017-01-31,1
31500,30,143,2017-01-31,1
31501,30,83,2017-01-31,1
31502,30,86,2017-01-31,1
31503,30,219,2017-01-31,1
31504,30,132,2017-01-31,0
31505,30,209,2017-01-31,-1
31506,30,207,2017-01-31,-1
31507,30,215,2017-01-31,1
31508,30,79,2017-01-31,1
31509,30,228,2017-01-31,1
31510,30,12,2017-01-31,1
31511,30,182,2017-01-31,1
31512,30,2,2017-01-31,4
31513,30,159,2017-01-31,1
31516,45,162,2017-01-31,1
31517,45,144,2017-01-31,1
31518,45,21,2017-01-31,2
31519,45,259,2017-01-31,1
31520,45,29,2017-01-31,3
31521,45,17,2017-01-31,1
31522,45,69,2017-01-31,1
31523,45,62,2017-01-31,1
31524,45,102,2017-01-31,2
31525,45,98,2017-01-31,1
